Order_ID,Order_Date,Customer_ID,Customer_Name,City,Category,Sub_Category,Product_ID,Product_Name,Quantity,Price,Discount,Revenue,Profit,Payment_Method
ORD1180,2023-01-31,CUST721,Aarav,Jaipur,Accessories,Watch,PROD6474,Watch 8,5,21560.66,0.14,92710.84,15176.86,Netbanking
ORD1181,2023-08-03,CUST175,Priya,Pune,Home,Lamp,PROD9791,Lamp 15,3,46983.11,0.22,109940.48,15911.79,COD
ORD1182,2023-08-03,CUST947,Kunal,Chennai,Home,Curtains,PROD2779,Curtains 15,5,47524.27,0.24,180592.23,53836.27,COD
ORD1183,2024-06-20,CUST374,Meera,Ahmedabad,Home,Chair,PROD3981,Chair 33,3,2337.14,0.04,6730.96,1205.14,COD
ORD1184,2024-06-30,CUST422,Sanya,Bangalore,Clothing,Jacket,PROD5221,Jacket 26,5,35902.85,0.02,175923.96,28039.41,Credit Card
ORD1185,2024-03-09,CUST534,Sneha,Mumbai,Accessories,Belt,PROD8975,Belt 35,4,30036.25,0.1,108130.5,20067.61,UPI
ORD1186,2023-01-18,CUST402,Rohan,Chennai,Clothing,Jeans,PROD9144,Jeans 36,4,4302.72,0.25,12908.16,3691.84,Netbanking
ORD1187,2023-12-10,CUST267,Sneha,Kolkata,Home,Table,PROD8035,Table 32,2,11157.28,0.27,16289.63,1648.57,COD
ORD1188,2023-09-05,CUST950,Sanya,Lucknow,Clothing,Dress,PROD5804,Dress 44,1,23360.95,0.02,22893.73,2588.46,UPI
ORD1189,2024-08-25,CUST357,Aditi,Kolkata,Electronics,Headphones,PROD1141,Headphones 48,3,34117.29,0.0,102351.87,9213.08,UPI
ORD1190,2023-01-27,CUST823,Aarav,Delhi,Clothing,Shoes,PROD3587,Shoes 24,2,27907.23,0.21,44093.42,6750.21,Credit Card
ORD1191,2024-03-02,CUST603,Sanya,Kolkata,Electronics,Laptop,PROD2276,Laptop 30,2,36057.14,0.14,62018.28,4018.51,Credit Card
ORD1192,2024-03-11,CUST226,Sneha,Jaipur,Electronics,Headphones,PROD1984,Headphones 50,1,37212.4,0.26,27537.18,6281.55,Credit Card
ORD1193,2024-10-09,CUST628,Sneha,Mumbai,Accessories,Watch,PROD3014,Watch 48,2,868.23,0.08,1597.54,431.54,UPI
ORD1194,2023-07-20,CUST213,Rahul,Bangalore,Electronics,Tablet,PROD4742,Tablet 41,4,38226.3,0.28,110091.74,17296.83,COD
ORD1195,2023-02-09,CUST895,Vivaan,Delhi,Electronics,Tablet,PROD6147,Tablet 39,1,25696.49,0.2,20557.19,1386.14,Credit Card
ORD1196,2023-08-15,CUST615,Vivaan,Bangalore,Home,Table,PROD5523,Table 43,2,39414.08,0.11,70157.06,6284.89,UPI
ORD1197,2023-05-01,CUST630,Kabir,Pune,Home,Chair,PROD6625,Chair 1,4,43391.86,0.16,145796.65,41737.07,Netbanking
ORD1198,2023-10-26,CUST475,Ananya,Pune,Clothing,T-Shirt,PROD3741,T-Shirt 41,4,44497.16,0.02,174428.87,29471.42,UPI
ORD1199,2024-07-16,CUST171,Kabir,Hyderabad,Electronics,Headphones,PROD8524,Headphones 3,3,15002.58,0.18,36906.35,8604.23,UPI
ORD1200,2023-02-24,CUST593,Sanya,Delhi,Accessories,Belt,PROD8162,Belt 18,5,16743.04,0.26,61949.25,3385.15,COD
ORD1201,2023-08-11,CUST363,Priya,Delhi,Electronics,Smartwatch,PROD4640,Smartwatch 30,1,31103.45,0.15,26437.93,5895.37,Netbanking
ORD1202,2024-05-08,CUST671,Aarav,Chennai,Clothing,Jeans,PROD3175,Jeans 7,5,33465.2,0.06,157286.44,30112.06,UPI
ORD1203,2023-03-01,CUST518,Vivaan,Ahmedabad,Electronics,Tablet,PROD4391,Tablet 28,3,3091.06,0.28,6676.69,1598.14,UPI
ORD1204,2023-10-23,CUST929,Arjun,Kolkata,Electronics,Laptop,PROD1585,Laptop 43,2,20726.29,0.03,40209.0,7467.7,COD
ORD1205,2023-06-12,CUST458,Kabir,Pune,Clothing,Shoes,PROD6651,Shoes 42,2,11641.43,0.19,18859.12,4639.55,Credit Card
ORD1206,2023-04-15,CUST964,Sanya,Delhi,Electronics,Headphones,PROD1738,Headphones 32,3,43816.47,0.3,92014.59,26289.4,Credit Card
ORD1207,2023-07-29,CUST477,Meera,Kolkata,Clothing,Dress,PROD1933,Dress 40,1,8405.74,0.12,7397.05,678.59,UPI
ORD1208,2023-12-16,CUST848,Vivaan,Ahmedabad,Accessories,Wallet,PROD1243,Wallet 37,2,6689.25,0.1,12040.65,3079.96,UPI
ORD1209,2024-11-25,CUST906,Ananya,Pune,Home,Mattress,PROD4993,Mattress 20,4,25163.01,0.08,92599.88,13700.49,COD
ORD1210,2024-11-27,CUST769,Ananya,Lucknow,Electronics,Smartphone,PROD9465,Smartphone 8,4,49840.1,0.16,167462.74,14916.78,Netbanking
ORD1211,2023-02-24,CUST994,Sanya,Bangalore,Electronics,Laptop,PROD6690,Laptop 20,1,28954.9,0.29,20557.98,6034.18,COD
ORD1212,2023-03-17,CUST266,Ananya,Ahmedabad,Home,Table,PROD5931,Table 13,3,9486.41,0.17,23621.16,3415.83,UPI
ORD1213,2024-11-11,CUST280,Kabir,Pune,Clothing,Dress,PROD3310,Dress 43,3,33605.87,0.27,73596.86,15659.31,Credit Card
ORD1214,2023-09-13,CUST954,Meera,Ahmedabad,Electronics,Laptop,PROD2398,Laptop 31,3,14934.01,0.05,42561.93,12566.2,Netbanking
ORD1215,2024-10-10,CUST503,Rohan,Mumbai,Clothing,Dress,PROD9875,Dress 35,1,15900.69,0.01,15741.68,3260.14,Credit Card
ORD1216,2024-08-23,CUST422,Vivaan,Pune,Electronics,Tablet,PROD1698,Tablet 45,2,47797.66,0.28,68828.63,20148.15,Credit Card
ORD1217,2023-07-28,CUST278,Kunal,Hyderabad,Accessories,Belt,PROD5430,Belt 12,1,31754.5,0.02,31119.41,6329.22,Netbanking
ORD1218,2023-12-18,CUST820,Vivaan,Chennai,Home,Mattress,PROD1314,Mattress 33,4,48794.35,0.22,152238.37,35845.41,Netbanking
ORD1219,2023-07-13,CUST318,Aarav,Ahmedabad,Clothing,Shoes,PROD4684,Shoes 17,1,24915.92,0.17,20680.21,3453.78,Credit Card
ORD1220,2023-08-28,CUST989,Arjun,Chennai,Accessories,Watch,PROD8262,Watch 38,3,11376.88,0.2,27304.51,1412.89,Netbanking
ORD1221,2023-03-12,CUST449,Rohan,Ahmedabad,Electronics,Tablet,PROD6658,Tablet 40,3,33373.35,0.19,81097.24,19564.82,Credit Card
ORD1222,2024-10-13,CUST804,Aditi,Bangalore,Home,Curtains,PROD7022,Curtains 45,5,26364.54,0.28,94912.34,28194.74,Credit Card
ORD1223,2023-01-24,CUST752,Kunal,Kolkata,Clothing,Jacket,PROD5646,Jacket 49,4,1320.56,0.19,4278.61,843.36,Netbanking
ORD1224,2023-09-11,CUST854,Rahul,Delhi,Electronics,Tablet,PROD9895,Tablet 7,1,18922.39,0.19,15327.14,2932.82,Credit Card
ORD1225,2024-03-24,CUST513,Ananya,Jaipur,Clothing,Jacket,PROD1102,Jacket 14,4,23154.54,0.18,75946.89,16558.26,COD
ORD1226,2023-10-08,CUST692,Ananya,Chennai,Clothing,Shoes,PROD7166,Shoes 50,3,14294.57,0.25,32162.78,2006.79,Credit Card
ORD1227,2023-09-18,CUST272,Rohan,Lucknow,Home,Table,PROD4009,Table 44,2,16949.32,0.12,29830.8,6995.96,Netbanking
ORD1228,2023-05-22,CUST954,Aditi,Kolkata,Clothing,Jacket,PROD8855,Jacket 2,4,32048.46,0.26,94863.44,11835.74,Credit Card
ORD1229,2023-03-01,CUST683,Isha,Mumbai,Accessories,Belt,PROD8488,Belt 34,3,33440.61,0.11,89286.43,10166.59,Credit Card
ORD1230,2023-10-10,CUST778,Vivaan,Lucknow,Home,Mattress,PROD5029,Mattress 50,3,34193.59,0.26,75909.77,21258.16,Netbanking
ORD1231,2024-12-07,CUST122,Aditi,Mumbai,Electronics,Smartwatch,PROD9898,Smartwatch 49,2,540.02,0.25,810.03,145.54,Netbanking
ORD1232,2024-04-03,CUST410,Aditi,Mumbai,Clothing,Shoes,PROD6212,Shoes 48,2,27799.03,0.18,45590.41,7454.57,COD
ORD1233,2024-12-30,CUST229,Rahul,Delhi,Accessories,Belt,PROD9910,Belt 22,4,30658.31,0.18,100559.26,5890.76,Netbanking
ORD1234,2023-06-28,CUST541,Rahul,Ahmedabad,Home,Mattress,PROD3137,Mattress 18,5,29274.21,0.1,131733.95,20574.0,UPI
ORD1235,2023-03-08,CUST421,Sneha,Chennai,Clothing,Shoes,PROD8331,Shoes 38,3,22525.29,0.26,50006.14,13192.05,COD
ORD1236,2024-12-15,CUST295,Aarav,Mumbai,Home,Table,PROD2692,Table 38,5,30424.6,0.01,150601.77,9364.25,Netbanking
ORD1237,2023-03-23,CUST542,Ananya,Chennai,Electronics,Smartwatch,PROD9645,Smartwatch 15,4,23899.98,0.04,91775.92,27127.68,UPI
ORD1238,2023-11-15,CUST806,Priya,Ahmedabad,Electronics,Tablet,PROD5331,Tablet 44,1,9518.92,0.16,7995.89,1842.02,UPI
ORD1239,2023-10-06,CUST758,Rohan,Pune,Electronics,Smartphone,PROD2528,Smartphone 2,1,18053.39,0.27,13178.97,1035.92,UPI
ORD1240,2024-07-16,CUST717,Aditi,Chennai,Electronics,Laptop,PROD1329,Laptop 45,4,10008.91,0.09,36432.43,9372.89,Netbanking
ORD1241,2023-09-08,CUST489,Aditi,Delhi,Electronics,Laptop,PROD5735,Laptop 40,2,36231.74,0.07,67391.04,16471.63,Credit Card
ORD1242,2024-04-29,CUST546,Rahul,Kolkata,Electronics,Smartphone,PROD7194,Smartphone 47,3,24232.19,0.05,69061.74,5981.33,COD
ORD1243,2023-11-03,CUST356,Isha,Jaipur,Home,Curtains,PROD2859,Curtains 22,1,45783.91,0.04,43952.55,4328.76,Credit Card
ORD1244,2024-03-17,CUST288,Kunal,Chennai,Home,Lamp,PROD5134,Lamp 10,3,4112.24,0.12,10856.31,1391.31,COD
ORD1245,2024-05-08,CUST836,Ananya,Hyderabad,Electronics,Tablet,PROD8305,Tablet 48,4,20001.87,0.24,60805.68,7746.05,Credit Card
ORD1246,2024-04-24,CUST207,Rahul,Lucknow,Electronics,Headphones,PROD3101,Headphones 7,4,36091.89,0.3,101057.29,15760.54,Credit Card
ORD1247,2024-04-01,CUST782,Ananya,Ahmedabad,Electronics,Headphones,PROD4209,Headphones 31,3,44815.76,0.24,102179.93,6976.4,UPI
ORD1248,2023-05-11,CUST293,Arjun,Hyderabad,Clothing,T-Shirt,PROD9922,T-Shirt 48,4,6918.99,0.05,26292.16,3247.8,COD
ORD1249,2023-07-13,CUST832,Vivaan,Bangalore,Accessories,Wallet,PROD2723,Wallet 19,4,13581.83,0.26,40202.22,10744.9,Credit Card
ORD1250,2023-04-01,CUST707,Aditi,Kolkata,Electronics,Tablet,PROD8794,Tablet 41,2,28249.02,0.23,43503.49,11936.33,UPI
ORD1251,2024-07-27,CUST319,Ananya,Bangalore,Electronics,Smartwatch,PROD5739,Smartwatch 12,2,9377.52,0.3,13128.53,2732.63,Credit Card
ORD1252,2023-04-25,CUST754,Diya,Kolkata,Electronics,Smartwatch,PROD7701,Smartwatch 44,3,40377.09,0.16,101750.27,8496.33,UPI
ORD1253,2024-08-01,CUST767,Meera,Chennai,Home,Lamp,PROD6244,Lamp 23,5,31326.38,0.0,156631.9,22470.21,Credit Card
ORD1254,2023-11-14,CUST720,Sanya,Ahmedabad,Clothing,Jeans,PROD7185,Jeans 7,5,7102.38,0.05,33736.31,5864.05,Credit Card
ORD1255,2024-01-29,CUST428,Arjun,Lucknow,Electronics,Tablet,PROD8435,Tablet 9,4,14775.37,0.25,44326.11,12387.9,COD
ORD1256,2024-01-05,CUST724,Rahul,Ahmedabad,Home,Mattress,PROD5138,Mattress 2,5,40030.62,0.07,186142.38,12363.47,Netbanking
ORD1257,2023-10-04,CUST953,Vivaan,Bangalore,Clothing,Dress,PROD9033,Dress 39,3,1560.72,0.19,3792.55,752.26,Netbanking
ORD1258,2024-04-01,CUST167,Arjun,Delhi,Home,Mattress,PROD3079,Mattress 46,2,22082.15,0.23,34006.51,5554.01,Credit Card
ORD1259,2023-06-22,CUST639,Rohan,Jaipur,Clothing,Dress,PROD4575,Dress 26,3,39119.7,0.28,84498.55,11164.38,Netbanking
ORD1260,2024-03-19,CUST495,Rahul,Bangalore,Electronics,Laptop,PROD7287,Laptop 28,3,31878.76,0.09,87029.01,11426.75,Netbanking
ORD1261,2023-11-08,CUST933,Aditi,Chennai,Electronics,Tablet,PROD7702,Tablet 21,4,17049.39,0.02,66833.61,12937.71,Netbanking
ORD1262,2023-05-04,CUST150,Sanya,Chennai,Home,Chair,PROD4124,Chair 16,2,9867.6,0.13,17169.62,902.76,Netbanking
ORD1263,2024-06-11,CUST222,Ananya,Ahmedabad,Clothing,Dress,PROD1413,Dress 38,5,41608.12,0.07,193477.76,35208.11,Credit Card
ORD1264,2023-11-14,CUST259,Sanya,Jaipur,Clothing,Jacket,PROD9065,Jacket 15,5,3157.91,0.12,13894.8,2885.43,Credit Card
ORD1265,2024-05-10,CUST951,Aarav,Lucknow,Accessories,Watch,PROD9825,Watch 6,1,17507.55,0.01,17332.47,3914.77,COD
ORD1266,2023-07-08,CUST945,Meera,Delhi,Electronics,Headphones,PROD2916,Headphones 11,1,21032.8,0.18,17246.9,4553.59,Netbanking
ORD1267,2024-07-08,CUST221,Arjun,Lucknow,Clothing,Dress,PROD7405,Dress 32,3,18129.66,0.28,39160.07,1994.94,Credit Card
ORD1268,2023-02-26,CUST855,Ananya,Bangalore,Clothing,T-Shirt,PROD6540,T-Shirt 5,1,15746.21,0.17,13069.35,3425.82,UPI
ORD1269,2024-08-29,CUST618,Kabir,Lucknow,Home,Mattress,PROD7832,Mattress 10,1,10336.85,0.06,9716.64,1080.89,Netbanking
ORD1270,2024-10-23,CUST185,Rahul,Mumbai,Accessories,Wallet,PROD9272,Wallet 21,2,39847.08,0.13,69333.92,7491.25,UPI
ORD1271,2024-05-19,CUST948,Arjun,Mumbai,Accessories,Watch,PROD1221,Watch 42,5,12560.25,0.19,50869.01,7934.27,Credit Card
ORD1272,2023-01-21,CUST384,Rahul,Pune,Accessories,Watch,PROD5488,Watch 12,1,11449.74,0.08,10533.76,883.59,UPI
ORD1273,2024-03-11,CUST400,Ananya,Mumbai,Electronics,Headphones,PROD1474,Headphones 48,3,32800.62,0.03,95449.8,24805.14,UPI
ORD1274,2023-12-23,CUST313,Kabir,Hyderabad,Clothing,T-Shirt,PROD9019,T-Shirt 14,3,27216.68,0.15,69402.53,17486.32,Credit Card
ORD1275,2024-10-18,CUST107,Priya,Chennai,Clothing,Dress,PROD1062,Dress 30,2,30436.65,0.09,55394.7,9076.16,UPI
ORD1276,2024-07-05,CUST489,Rahul,Bangalore,Accessories,Watch,PROD5863,Watch 38,2,20159.1,0.23,31045.01,3686.68,UPI
ORD1277,2023-09-29,CUST939,Arjun,Mumbai,Accessories,Belt,PROD4078,Belt 12,5,32114.19,0.18,131668.18,24834.0,Netbanking
ORD1278,2024-06-11,CUST789,Ananya,Delhi,Electronics,Smartwatch,PROD5478,Smartwatch 16,2,47892.0,0.18,78542.88,9849.52,UPI
ORD1279,2023-03-06,CUST700,Priya,Jaipur,Home,Table,PROD1943,Table 20,3,40668.08,0.24,92723.22,23886.82,Credit Card
ORD1280,2024-05-17,CUST987,Rohan,Lucknow,Clothing,Jacket,PROD4317,Jacket 4,1,26970.97,0.06,25352.71,3888.48,Credit Card
ORD1281,2024-02-27,CUST777,Meera,Jaipur,Electronics,Tablet,PROD6534,Tablet 46,2,5378.06,0.06,10110.75,2787.09,Netbanking
ORD1282,2024-10-13,CUST697,Rahul,Ahmedabad,Clothing,Jeans,PROD4113,Jeans 41,5,47820.98,0.29,169764.48,28704.34,Credit Card
ORD1283,2024-03-27,CUST750,Kunal,Bangalore,Accessories,Belt,PROD2601,Belt 12,2,10196.71,0.1,18354.08,4386.04,COD
ORD1284,2024-03-26,CUST607,Kabir,Delhi,Electronics,Smartwatch,PROD4413,Smartwatch 47,2,13992.33,0.1,25186.19,2655.93,UPI
ORD1285,2024-04-16,CUST545,Kunal,Hyderabad,Clothing,Shoes,PROD3457,Shoes 34,5,21428.41,0.3,74999.43,18949.21,COD
ORD1286,2023-07-01,CUST295,Rahul,Ahmedabad,Electronics,Laptop,PROD1455,Laptop 30,1,39143.39,0.29,27791.81,3197.22,COD
ORD1287,2023-04-05,CUST605,Arjun,Pune,Clothing,Dress,PROD6355,Dress 7,4,18448.4,0.11,65676.3,7113.85,Credit Card
ORD1288,2023-07-18,CUST714,Meera,Kolkata,Home,Mattress,PROD5953,Mattress 37,4,13020.18,0.27,38018.93,4064.86,UPI
ORD1289,2024-03-23,CUST875,Kabir,Bangalore,Clothing,Dress,PROD6322,Dress 48,5,36040.19,0.07,167586.88,21252.0,Netbanking
ORD1290,2023-06-09,CUST682,Kabir,Mumbai,Home,Mattress,PROD7983,Mattress 32,2,32594.37,0.07,60625.53,17738.18,Credit Card
ORD1291,2023-04-13,CUST437,Aarav,Delhi,Electronics,Laptop,PROD6921,Laptop 49,2,26711.04,0.28,38463.9,6123.49,Credit Card
ORD1292,2024-08-20,CUST426,Sanya,Lucknow,Clothing,T-Shirt,PROD1540,T-Shirt 15,4,17399.38,0.07,64725.69,4685.95,UPI
ORD1293,2024-07-30,CUST256,Kunal,Mumbai,Clothing,Dress,PROD7686,Dress 6,4,31584.95,0.09,114969.22,13119.52,Credit Card
ORD1294,2024-12-26,CUST448,Meera,Lucknow,Home,Chair,PROD3831,Chair 25,2,14971.15,0.24,22756.15,4906.47,COD
ORD1295,2024-08-14,CUST590,Rahul,Ahmedabad,Home,Chair,PROD8147,Chair 13,1,29933.64,0.2,23946.91,6848.25,UPI
ORD1296,2023-09-05,CUST363,Rahul,Ahmedabad,Accessories,Bag,PROD3230,Bag 34,3,42910.56,0.27,93974.13,13547.79,COD
ORD1297,2023-08-16,CUST423,Ananya,Lucknow,Clothing,Dress,PROD1529,Dress 17,1,15871.65,0.1,14284.49,1075.85,COD
ORD1298,2023-11-17,CUST119,Isha,Hyderabad,Electronics,Headphones,PROD5736,Headphones 35,2,25058.83,0.29,35583.54,9801.77,Credit Card
ORD1299,2024-12-08,CUST285,Rahul,Lucknow,Electronics,Smartphone,PROD9365,Smartphone 20,4,15699.06,0.01,62168.28,3180.34,COD
ORD1300,2023-02-28,CUST998,Kabir,Lucknow,Electronics,Smartphone,PROD1687,Smartphone 8,1,15902.33,0.26,11767.72,1485.21,UPI
ORD1301,2024-12-27,CUST515,Priya,Hyderabad,Electronics,Tablet,PROD3644,Tablet 17,3,3472.13,0.07,9687.24,1085.79,Netbanking
ORD1302,2024-04-05,CUST220,Aditi,Ahmedabad,Electronics,Smartwatch,PROD1344,Smartwatch 9,4,15530.68,0.29,44107.13,10300.17,Credit Card
ORD1303,2024-10-09,CUST470,Isha,Chennai,Electronics,Smartphone,PROD8526,Smartphone 18,5,34087.97,0.25,127829.89,33656.33,UPI
ORD1304,2024-12-31,CUST510,Ananya,Ahmedabad,Accessories,Wallet,PROD7192,Wallet 32,2,11135.43,0.03,21602.73,2983.93,Netbanking
ORD1305,2023-02-08,CUST267,Sneha,Bangalore,Accessories,Watch,PROD2512,Watch 30,1,15263.36,0.12,13431.76,2703.56,COD
ORD1306,2024-07-14,CUST970,Kunal,Pune,Electronics,Smartphone,PROD5857,Smartphone 1,5,15384.66,0.01,76154.07,8652.67,UPI
ORD1307,2023-06-30,CUST975,Meera,Jaipur,Home,Mattress,PROD3831,Mattress 37,2,14142.68,0.12,24891.12,3130.1,Netbanking
ORD1308,2024-08-13,CUST450,Sneha,Jaipur,Electronics,Headphones,PROD8245,Headphones 18,2,25271.46,0.04,48521.2,9095.69,Netbanking
ORD1309,2024-08-22,CUST287,Meera,Jaipur,Accessories,Wallet,PROD8720,Wallet 13,4,24305.77,0.22,75834.0,9698.58,Credit Card
ORD1310,2023-03-25,CUST445,Ananya,Jaipur,Accessories,Wallet,PROD7067,Wallet 16,3,33394.76,0.01,99182.44,23956.6,COD
ORD1311,2024-08-13,CUST812,Vivaan,Kolkata,Electronics,Laptop,PROD1070,Laptop 9,5,20275.52,0.25,76033.2,18323.6,Credit Card
ORD1312,2023-11-08,CUST505,Rahul,Jaipur,Clothing,Jeans,PROD6720,Jeans 20,1,45101.32,0.27,32923.96,9215.56,Netbanking
ORD1313,2023-03-23,CUST145,Diya,Delhi,Home,Table,PROD9362,Table 6,4,31763.64,0.18,104184.74,9113.79,Credit Card
ORD1314,2023-08-11,CUST314,Kabir,Delhi,Clothing,Dress,PROD4845,Dress 3,4,28823.44,0.19,93387.95,24779.76,Netbanking
ORD1315,2024-02-17,CUST186,Vivaan,Delhi,Accessories,Bag,PROD8922,Bag 36,4,26055.71,0.05,99011.7,20704.21,UPI
ORD1316,2024-02-16,CUST658,Meera,Lucknow,Accessories,Wallet,PROD2365,Wallet 18,2,44036.49,0.23,67816.19,15971.89,Credit Card
ORD1317,2023-03-23,CUST895,Aarav,Pune,Clothing,Dress,PROD6772,Dress 33,5,35002.87,0.28,126010.33,26992.41,Credit Card
ORD1318,2024-05-19,CUST617,Priya,Ahmedabad,Clothing,Shoes,PROD2659,Shoes 36,4,3262.7,0.2,10440.64,2435.2,COD
ORD1319,2024-02-07,CUST986,Arjun,Hyderabad,Clothing,Jeans,PROD3517,Jeans 24,3,38668.97,0.16,97445.8,10861.07,Credit Card
ORD1320,2023-01-31,CUST104,Sneha,Lucknow,Electronics,Smartwatch,PROD9931,Smartwatch 6,5,19811.63,0.28,71321.87,7707.94,Credit Card
ORD1321,2024-11-14,CUST619,Rohan,Pune,Home,Curtains,PROD1186,Curtains 29,2,8553.14,0.15,14540.34,998.75,UPI
ORD1322,2023-05-09,CUST100,Sneha,Hyderabad,Accessories,Sunglasses,PROD3393,Sunglasses 2,2,16195.88,0.28,23322.07,6084.44,Credit Card
ORD1323,2023-09-17,CUST337,Aditi,Pune,Home,Table,PROD3457,Table 6,3,43833.77,0.1,118351.18,17065.05,Netbanking
ORD1324,2023-03-24,CUST479,Rahul,Chennai,Home,Lamp,PROD1213,Lamp 49,3,6397.02,0.15,16312.4,2480.64,Netbanking
ORD1325,2024-01-02,CUST563,Kunal,Jaipur,Electronics,Tablet,PROD3261,Tablet 39,1,12399.73,0.1,11159.76,1706.74,Netbanking
ORD1326,2024-03-08,CUST525,Aarav,Chennai,Home,Curtains,PROD8159,Curtains 19,3,33231.93,0.28,71780.97,5589.11,COD
ORD1327,2023-08-08,CUST366,Priya,Kolkata,Clothing,Dress,PROD2242,Dress 30,5,23144.1,0.29,82161.55,6404.52,Netbanking
ORD1328,2024-07-17,CUST948,Ananya,Ahmedabad,Electronics,Tablet,PROD8154,Tablet 35,2,35859.06,0.23,55222.95,4706.71,COD
ORD1329,2024-06-19,CUST386,Sanya,Kolkata,Accessories,Belt,PROD6041,Belt 12,2,32017.12,0.13,55709.79,12782.74,Credit Card
ORD1330,2023-08-30,CUST465,Rohan,Kolkata,Accessories,Wallet,PROD7452,Wallet 36,5,2223.14,0.22,8670.25,1685.52,Netbanking
ORD1331,2024-07-30,CUST795,Sanya,Mumbai,Accessories,Watch,PROD8986,Watch 23,3,35439.02,0.04,102064.38,30573.18,Credit Card
ORD1332,2023-07-27,CUST979,Sneha,Lucknow,Home,Table,PROD9906,Table 1,5,4009.04,0.1,18040.68,2129.46,UPI
ORD1333,2023-02-13,CUST110,Vivaan,Kolkata,Accessories,Wallet,PROD7255,Wallet 6,5,21005.84,0.14,90325.11,13005.23,UPI
ORD1334,2024-07-06,CUST840,Priya,Bangalore,Electronics,Headphones,PROD1421,Headphones 16,2,49397.68,0.19,80024.24,12853.07,Netbanking
ORD1335,2024-10-21,CUST950,Aditi,Pune,Clothing,T-Shirt,PROD1850,T-Shirt 26,2,12007.35,0.18,19692.05,2517.02,Credit Card
ORD1336,2024-08-21,CUST337,Rohan,Bangalore,Accessories,Sunglasses,PROD1278,Sunglasses 25,4,20927.03,0.26,61944.01,6791.45,Netbanking
ORD1337,2023-03-08,CUST414,Kabir,Mumbai,Clothing,Dress,PROD9158,Dress 28,5,31397.5,0.03,152277.88,42687.63,Credit Card
ORD1338,2023-01-24,CUST234,Diya,Jaipur,Accessories,Belt,PROD7549,Belt 10,1,24620.61,0.06,23143.37,2140.69,COD
ORD1339,2024-04-27,CUST344,Aditi,Kolkata,Accessories,Sunglasses,PROD9955,Sunglasses 19,1,1618.82,0.04,1554.07,262.46,Credit Card
ORD1340,2024-11-17,CUST897,Kunal,Pune,Electronics,Tablet,PROD2386,Tablet 30,4,29661.75,0.02,116274.06,12120.66,UPI
ORD1341,2024-04-23,CUST748,Ananya,Delhi,Accessories,Belt,PROD5467,Belt 35,3,18660.59,0.21,44225.6,9973.41,UPI
ORD1342,2024-08-26,CUST637,Arjun,Jaipur,Electronics,Smartwatch,PROD8718,Smartwatch 30,2,41530.07,0.01,82229.54,24130.55,UPI
ORD1343,2023-12-28,CUST294,Meera,Pune,Accessories,Belt,PROD4204,Belt 24,2,32391.98,0.27,47292.29,3318.15,COD
ORD1344,2024-04-27,CUST601,Vivaan,Chennai,Clothing,Jacket,PROD3713,Jacket 27,3,1829.93,0.17,4556.53,1195.68,UPI
ORD1345,2024-01-16,CUST613,Sneha,Lucknow,Clothing,Dress,PROD5485,Dress 15,4,10306.06,0.28,29681.45,7113.01,Credit Card
ORD1346,2023-06-22,CUST172,Priya,Lucknow,Clothing,T-Shirt,PROD1399,T-Shirt 20,5,48375.96,0.3,169315.86,21843.84,Credit Card
ORD1347,2023-11-06,CUST510,Diya,Mumbai,Electronics,Smartphone,PROD1984,Smartphone 29,1,43738.5,0.27,31929.1,8185.13,COD
ORD1348,2024-06-09,CUST904,Kabir,Mumbai,Clothing,Dress,PROD7690,Dress 44,4,37605.44,0.02,147413.32,36648.55,Credit Card
ORD1349,2024-11-14,CUST712,Vivaan,Jaipur,Electronics,Laptop,PROD2874,Laptop 22,4,17566.81,0.17,58321.81,15042.98,Credit Card
ORD1350,2024-01-23,CUST778,Ananya,Kolkata,Home,Mattress,PROD6247,Mattress 8,2,46483.29,0.26,68795.27,17444.68,UPI
ORD1351,2023-08-20,CUST294,Kunal,Delhi,Clothing,Jacket,PROD4130,Jacket 22,2,32607.91,0.11,58042.08,9300.59,Netbanking
ORD1352,2023-09-20,CUST818,Rohan,Mumbai,Home,Mattress,PROD2510,Mattress 21,4,45444.63,0.09,165418.45,26468.53,COD
ORD1353,2023-04-05,CUST961,Aarav,Mumbai,Home,Curtains,PROD2170,Curtains 37,4,46091.35,0.14,158554.24,20142.83,UPI
ORD1354,2024-09-15,CUST716,Ananya,Hyderabad,Electronics,Smartwatch,PROD4463,Smartwatch 16,2,27865.19,0.13,48485.43,2879.32,UPI
ORD1355,2024-08-25,CUST600,Meera,Ahmedabad,Clothing,Jacket,PROD1102,Jacket 37,3,4857.23,0.12,12823.09,1206.06,Netbanking
ORD1356,2024-03-26,CUST368,Ananya,Mumbai,Electronics,Smartwatch,PROD8290,Smartwatch 5,1,39482.18,0.19,31980.57,9078.4,UPI
ORD1357,2024-04-06,CUST296,Kunal,Kolkata,Accessories,Belt,PROD4623,Belt 4,2,37160.49,0.17,61686.41,6003.04,Credit Card
ORD1358,2024-12-25,CUST307,Vivaan,Chennai,Clothing,Jacket,PROD6124,Jacket 8,3,42255.54,0.17,105216.29,14933.91,COD
ORD1359,2024-04-24,CUST974,Aarav,Ahmedabad,Clothing,Jacket,PROD1141,Jacket 25,3,2167.26,0.12,5721.57,468.51,COD
